COMPLAINT ID,COMPLAINT TYPE,ADDRESS,Neighborhood,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION
DOECOMP10567,Air Pollution Work Order,"229 E LAKE SHORE DR, CHICAGO, IL",Streeterville,229,,E,LAKE SHORE,DR,81,08/24/2010,RESIDENTIAL BLDG.                   CALLER STATES DEBRIS IS BLOWING FROM SCAFFOLDING WORK PROJECT. THIS INVESTIGATION FOUND SCAFFOLDING/CANOPY AND EQUIPMENT ERECTED NEAR THE BUILDING'S MAIN ENTRANCE. THERE WAS NO ACTIVITY OR WORKERS PRSENT. PROPER PERMIT WAS OBSERVED POSTED; THIS INSPECTION FOUND THE PERIMETER AREAS CLEAN WITH NO SIGN OF FALLING OR BLOWING DEBRIS. DOORMAN 'GEORGE: SAYS THE PROJECT CONSISTS OF WINDOWS BEING PAINTED DURING THE DAY TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP5437,Air Pollution Work Order,"1448 N LAKE SHORE DR, CHICAGO, IL","Gold Coast
",1448,,N,LAKE SHORE,DR,120,09/13/2010,RESIDENTIAL BLDG.                   TUCKPOINTING CAUSING DUST ALL OVER THE AREA. OBSERVED WORKERS USING A GRINDERS ALSO WATER WAS BEING USED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP926,Air Pollution Work Order,"1040 N LAKE SHORE DR, CHICAGO, IL","Gold Coast
",1040,,N,LAKE SHORE,DR,137,10/08/2010,DRAPE & KRAMER CONDO                CALLER STATES THAT WORKERS ARE TUCKPOINTING CAUSING SAND ALL OVER THE AREA. OBSERVED FACADE REPAIR IN PROGRESS. MINIMAL DEBRIS OBSERVED ON PUBLIC WAY. VACUUM CUTTING EQUIPMENT IN USE. INFORMED PROPERTY OF ORDINANCE AND TO HAVE CONTRACTORS CONTROL DUST AND DEBRIS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP12713,Air Pollution Work Order,"2600 N LAKEVIEW AVE, CHICAGO, IL","Lincoln Park
",2600,,N,LAKEVIEW,AVE,22,12/29/2010,BEAR CONSTRUCTION                   CALLER BELIEVES FACILITY NOT USING THE APPROPRIATE EQUIPMENT TO SUPPRESS DUST AND DEBRIS BECAUSE DUST IS EVERY WHERE. THIS IS THE WRONG LOCATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31362,Air Pollution Work Order,"7315 S LANGLEY AVE, CHICAGO, IL","Greater Grand Crossing
",7315,,S,LANGLEY,AVE,85,05/12/2010,RESIDENTIAL BLDG.                   REHAB BLDG CAUSING DUST ALL OVER THE AREA. OBSERVED NO ONE ON SITE AT THE TIME OF INSPECTION. ALL WINDOWS ARE BOARDED UP.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP2916,Air Pollution Work Order,"1230 N LARRABEE ST, CHICAGO, IL","Near North Side
",1230,,N,LARRABEE,ST,22,09/08/2010,WILLIAM GREEN HOMES                 CALLER STATES THAT WORKERS ARE DEMO BLDG CAUSING DUST.  NO EVIDENCE OF DUST OBSERVED AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37630,Air Pollution Work Order,"3241 N LAWNDALE AVE, CHICAGO, IL",Avondale,3241,,N,LAWNDALE,AVE,120,06/01/2010,RESIDENTIAL BLDG.                   THE NEXT DOOR NEIGHBOR KEEPS BURNING WOOD IN A HOLE HE MADE IN GROUND LOTS OF SMOKE. FOUND LEGAL IN GROUND FIRE PIT SURROUNDED BY CEMENT PAVERS WITH GRILL ON TOP.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18480,Air Pollution Work Order,"3757 W LAWRENCE AVE, CHICAGO, IL",Albany Park,3757,,W,LAWRENCE,AVE,120,03/23/2010,GREGORY CONSTRUCTION                CALLER STATES THAT WORKERS ARE CUTTING STONE & GRINDING CAUSING DUST ALL OVER THE AREA. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECTION WITH A BUSINESS. RESPONDENT FAILED TO OBTAIN A PERMIT PRIOR TO GRINDING A MIXED USE BLDG.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP6411,Air Pollution Work Order,"1646 N LEAVITT ST, CHICAGO, IL",Wicker Park,1646,,N,LEAVITT,ST,120,06/07/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT WORKERS ARE CUTTING BRICKS CAUSING DUST ALL OVER THE AREA. OBSERVED NO EVIDENCE OF CUTING OR DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP437,Air Pollution Work Order,"1011 N LECLAIRE AVE, CHICAGO, IL",Austin,1011,,N,LECLAIRE,AVE,137,06/11/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT THERE IS SOMETHING BLUE LIQUID IN HER FRONT YARD AND IT IS COVERING HALF THE YARD. OBSERVED FRONT YARD AT ABOVE LOCATION. FRESH SOIL OBSERVED. NEWLY SEEDED LAWN. OBSERVED GRASS FERTILIZER ON LAWN. NO ODOR DETECTED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP6782,Air Pollution Work Order,"1728 W LELAND AVE, CHICAGO, IL",Uptown,1728,,W,LELAND,AVE,120,10/01/2010,"RESIDENTIAL BLDG.                   CONSTRUCTION DUST GOING ALL OVER THE AREA. OBSERVED DUST AT THE TIME OF INSPECTION. SPOKE WITH FOREMAN ABOUT DUST, SWEEPING STREETS AND WETTING DOWN.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP13589,Air Pollution Work Order,"2819 W LEXINGTON ST, CHICAGO, IL",East Garfield Park,2819,,W,LEXINGTON,ST,22,01/07/2010,RESIDENTIAL BLDG.                   CONSTRUCTION SITE CLEANLINESS ORDINANCE AND HEAVY EQUIPMENT. NO CONSTRUCTION OBSERVED ONLY FORD EXPLORER LICENSE PLATE NUMBER X880 829 PARKED IN REAR. I OBSERVED DUMPED FURNITURE IN A LOT NEXT TO THE ABOVE LOCATION 2821-23 W LEXINGTON. I CALLED 2ND WARD ALDERMAN OFFICE TO GET S&S TO CLEAN UP LOT AND BLOCK OFF PROPERTY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP17175,Air Pollution Work Order,"3512 W LEXINGTON ST, CHICAGO, IL",East Garfield Park,3512,,W,LEXINGTON,ST,81,03/03/2010,RESIDENTIAL BLDG.                   WORK CAUSING EXCESSIVE DUST. VACANT HOUSE APPARENTLY UNDER RECONSTRUCT. NO DUST EMISSIONS DURING THIS VISIT. NO WORKER ACTIVITY OR WORKERS PRESENT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP20436,Air Pollution Work Order,"4200 N LINCOLN AVE, CHICAGO, IL",North Center,4200,,N,LINCOLN,AVE,120,05/24/2010,JEWEL'S STORE                       TOXIC PARTICLES IN AIR FROM CONTRACTOR'S DOING WORK. FOUND STYRO FOAM PANELS BEING SANDED AND PARTICLES FALLING TO GROUND. ADVISED CONTRACTOR TO USE VACCUM THE FOLLWING DAY. SITE CLEANED BEFORE MY ARRIVAL.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP3867,Air Pollution Work Order,"1343 S LOOMIS ST, CHICAGO, IL",Near West Side,1343,,S,LOOMIS,ST,137,04/28/2010,LAKE & OGDEN PROPERTY               THIS GUY DID NOT LEAVE HIS NAME HE SAYS THERE IS SANBLASTING GOING ON LAKE/ODGEN AND THAT THE WIND IS 30 MPH GUSTS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP10516,Air Pollution Work Order,"2321 N LOREL AVE, CHICAGO, IL",Belmont Cental,2321,,N,LOREL,AVE,14,01/28/2010,SPRAY PAINTING CARS IN GARAGE. OBSERVED NO ODORS ALSO NO ONE ANSWER AT THE GARAGE DOOR.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP31561,Air Pollution Work Order,"7401 S LOWE AVE, CHICAGO, IL",Englewood,7401,,S,LOWE,AVE,14,03/25/2010,CALLER STATES THAT THERE ARE 3 CAR REPAIR SHOPS IN THIS NEIGHBORHOOD AND THE ODOR IS VERY BAD. MET WITH OWNER OF THE BLDG DID A WALK THROUGH. I TOLD MR MOORE HE NEED TO DUE A CLEAN UP THE BLDG.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP6119,Air Pollution Work Order,"1621 N LOWELL AVE, CHICAGO, IL",Humboldt Park,1621,,N,LOWELL,AVE,14,07/01/2010,"RESIDENTIAL GARAGE                  RUNNING AN ILLEGAL PAINTING CARS. AIR COMPRESSOR, NO FILTERS ALSO CARS ARE DROPPED OFF ON FLAT BEDS, CUTTING METALS. OBSERVED NO ACTIVITY ON SITE AT THE TIME OF INSPECTION.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP5918,Air Pollution Work Order,"1600 S LUMBER ST, CHICAGO, IL",Lower West Side,1600,,S,LUMBER,ST,14,09/14/2010,"AMTRAK                              CALLER STATES THAT THEY HAD AN OIL SPILL ABOUT 200 GALLONS OF OIL FROM LOCOMOTIVE SHOP, AMTRAK AND WENT INOT SEWER ON BUSINESS PROPERTY. I SPOKE WITH THE GENERAL FOREMAN AND MANAGER THEY STATED THAT 70 TO 75 GALLONS SPILLED AND THEY USED DRY OIL TO PUT ON SPILL.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP4221,Air Pollution Work Order,"1338 E MADISON AVENUE PARK , CHICAGO, IL",West Loop,1338,,E,MADISON AVENUE PARK,,69,11/12/2010,MARKAY HOMES INC.                   GRINDING WITHOUT ANY PROTECTION. OBSERVED EVIDENCE OF IMPROPER HANDLING OF DUST AND DEBRIS FROM MORTAR GRINDING EVEN THROUGH A PERMIT WAS SECURED ON THE SITE. RESPONDENT FAILED TO MINIMIZE DUST EMISSIONS FROM MORTAR GRINDING ON AN EXTERIOR WALL ON A BRICK STRUCTURE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP38820,Air Pollution Work Order,"5405 N MAGNOLIA AVE, CHICAGO, IL",Andersonville,5405,,N,MAGNOLIA,AVE,120,03/30/2010,HARDY CONSTRUCTION INC.             CALLER STATES THAT CONSTRUCTION CREW IS SAWING CONCRETE WITHOUT USING WATER DUST CAUSING HAZARD TO NEIGHBORS. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECTION WITH A BUSINESS. RESPONDENT FAILED TO ERECT A SITE FENCE IN FRONT OF CONSTRUCTION PROJECT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22364,Air Pollution Work Order,"4553 N MAGNOLIA AVE, CHICAGO, IL",Uptown,4553,,N,MAGNOLIA,AVE,120,07/20/2010,BRAL RESTORATION LLC                CONTRACTOR DRY GRINDING MORTOR WITH OUT APPROPRIATE EQUIPMENT. OBSERVED COMPANY GRINDING WITHOUT PERMIT.RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CCONNECTION WITHOUT A BUSINESS. RESPONDENT FAILED TO OBTAIN PERMIT PRIOR TO GRINDING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23210,Air Pollution Work Order,"4617 N MAGNOLIA AVE, CHICAGO, IL",Uptown,4617,,N,MAGNOLIA,AVE,120,10/12/2010,RESIDENTIAL BLDG.                   CUTTING STONES WITHOUT USING WATER. NO EVIDENCE OF DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP23211,Air Pollution Work Order,"4617 N MAGNOLIA AVE, CHICAGO, IL",Uptown,4617,,N,MAGNOLIA,AVE,120,10/18/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT WORKERS ARE CUTTING STONE CAUSING DUST ALL OVER THE AREA NOT USING WATER. OBSERVED NO DUST AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18789,Air Pollution Work Order,"3741 W MARQUETTE RD, CHICAGO, IL",West Lawn,3741,,W,MARQUETTE,RD,122,04/20/2010,RESIDENTIAL BLDG.                   PAINTING CAR IN BACK YARD CAUSING STRONG FUMES. OBSERVED NO SPRAY PAINTING OR ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP7729,Air Pollution Work Order,"1831 N MARSHFIELD AVE, CHICAGO, IL",Bucktown,1831,,N,MARSHFIELD,AVE,135,08/18/2010,RESIDENTIAL BLDG.                   CONSTRUCTION DUST GOING ONTO ADJACENT PROPERTY NOT USING A WET SAW. OBSERVED NO DUST OR ACTIVITY AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP33001,Air Pollution Work Order,"876 N MARSHFIELD AVE, CHICAGO, IL",East Village,876,,N,MARSHFIELD,AVE,137,11/29/2010,RESIDENTIAL BLDG.                   CUTTING BRICKS AND BLOCKS USING DRY SAW CAUSING DUST ALL OVER THE AREA. OBSERVED CONSTRUCTION SITE. NO ACTIVITY OBSERVED BEFORE 8 AM. NO BRICK CUTTING WITNESSED. NO EXCESSIVE DEBRIS OBSERVED AT THIS TIME. FOLLOW UP PENDING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP22269,Air Pollution Work Order,"4506 S MC DOWELL AVE, CHICAGO, IL",Irving Park ,4506,,S,MC DOWELL,AVE,35,01/04/2010,JOSE PALLETS                        ABOVE BUSINESS IS BURNING WOOD IN 55 GALLON DRUMS CAUSING SMOKE & ODORS. RESPONDENT CAUSED  AND ALLOWED OPEN BURNING IN VIOLATION OF THE MUNICIPAL ORDINANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP6714,Air Pollution Work Order,"1636 W MELROSE ST, CHICAGO, IL",Lake View,1636,,W,MELROSE,ST,120,06/24/2010,ALLEY                               CALLER STATES THAT VERY STRONG CHEMICALS COMING FROM ABOVE LOCATION. OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21513,Air Pollution Work Order,"4455 N MENARD AVE, CHICAGO, IL",Portage Park ,4455,,N,MENARD,AVE,120,06/15/2010,FIRE PIT CREATING ODORS. FOUND FIRE PIT TO BE LEGAL.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28283,Air Pollution Work Order,"6146 S MENARD AVE, CHICAGO, IL",Clearing,6146,,S,MENARD,AVE,85,07/06/2010,RESIDENTIAL BLDG.                   LEAD PAINT DUST AND SCRAPINGS COMING FROM HER NEIGHBORS HOUSE. NO DUST NOT LBP NO DEBRIS GARAGE CLEANED UP.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP30218,Air Pollution Work Order,"6826 S MERRILL AVE, CHICAGO, IL",South Shore,6826,,S,MERRILL,AVE,85,09/14/2010,RESIDENTIAL BLDG.                   2ND FLR IN THE BLDG KITCHEN CEILING WAS PULLED DOWN AND CEILING IS OPEN AND THERE IS A LOT OF DUST AND CALLER WOULD LIKE CEILING TESTED FOR ASBESTOS. NO ACCESS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP28985,Air Pollution Work Order,"6300 N MERRIMAC AVE, CHICAGO, IL",Norwood Park,6300,,N,MERRIMAC,AVE,32,08/30/2010,FACTORIES                           HEAVY GARLIC ODORS FROM MORNING/NIGHT COUPLE BLOCKS SOUTH OF FACTORIES. NO ODORS O VISIBLE EMISSIONS WERE LOCATION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP9996,Air Pollution Work Order,"2235 S MICHIGAN AVE, CHICAGO, IL",Near South Side,2235,,S,MICHIGAN,AVE,81,01/25/2010,PRONTO CLEANERS                     STRONG CHEMICAL ODORS. NO ODORS DETECTED OWNER NOT ON SITE. REFERRED TO DAY INSPECTOR TO ENSURE COMPLIANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP18502,Air Pollution Work Order,"3857 S MICHIGAN AVE, CHICAGO, IL",Bronzeville,3857,,S,MICHIGAN,AVE,81,03/29/2010,CHICAGO RIB HOUSE                   EXCESSIVE SMOKE. ARRIVAL TO LOCATION DETECTED NO VISIBLE SMOKE AS REPORTED. THIS FACILITY WILL NOT BE USING SMOKE METHOD FOR COOKING AFTER THIS WEEK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP10672,Air Pollution Work Order,"2328 S MICHIGAN AVE, CHICAGO, IL",Near South Side,2328,,S,MICHIGAN,AVE,81,05/11/2010,BURGER'S KING                       SMOKE COMING FROM FACILITY. INVESTIGATION DETECTED NO FOOD ODORS OR VISIBLE SMOKE EMISSIONS DURING THIS ASSESSMENT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP7027,Air Pollution Work Order,"1737 S MICHIGAN AVE, CHICAGO, IL",Near South Side,1737,,S,MICHIGAN,AVE,81,10/21/2010,"DUST. INVESTIGATION FOUND REAR OF STRUCTURE WITH SCAFFOLDS IN PLACE AND DRAPED WITH PLASTIC, HOWEVER NO DUST EMISSIONS WERE NOTED AT THIS TIME.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP37713,Air Pollution Work Order,"3041 S MICHIGAN AVE, CHICAGO, IL",Douglas,3041,,S,MICHIGAN,AVE,81,10/26/2010,CONDO BLDG.                         VERY FOUL ODOR. ARRIVAL TO SITE AND INTERVIEWING COMPLAINANT DETERMINED ODOR IN QUESTION IS EMANATING FROM UNDERNEATH OR SINK IINSIDE THE COMPLAINANT'S CONDO UNIT. DOE ADVISED COMPLAINANT TO RESOLVE THIS MATTER WITH HER CONDO ASSOCIATION OR THE CITY'S BUILDING DEPT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP4145,Air Pollution Work Order,"1335 S MICHIGAN AVE, CHICAGO, IL",Near South Side,1335,,S,MICHIGAN,AVE,85,11/16/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT WORKERS ARE GUTTING BLDG ON THE INTERIOR CAUSING DUST ALL OVER THE AREA ALSO POSSIBLE ASBESTOS. OBSERVED NO WORKERS ON SITE AT THE TIME OF INSPECTION. NO DUST.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP12605,Air Pollution Work Order,"2612 N MILDRED AVE, CHICAGO, IL",Lincoln Park,2612,,N,MILDRED,AVE,135,10/27/2010,RESIDENTIAL BLDG.                   CALLER STATES THAT WORKERS ARE DEMO HALF OF BLDG CAUSING DUST AND DEBRIS ALSO CONCERN ABOUT LEAD PAINT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP27681,Air Pollution Work Order,"5927 N MILWAUKEE AVE, CHICAGO, IL",Norwood Park,5927,,N,MILWAUKEE,AVE,14,01/07/2010,EUROPEAN SPA NAILS & MASSAGES       VERY STRONG ODORS COMING FROM ABOVE LOCATION. I CANVASSED THE BLDG OBSERVED NO ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP27682,Air Pollution Work Order,"5927 N MILWAUKEE AVE, CHICAGO, IL",Norwood Park,5927,,N,MILWAUKEE,AVE,32,01/13/2010,EUROPEAN SPA                        SMOKE FROM SPA. THEY HAVE 13 VENTS SMELLS LIKE DIRTY CARDBOARD. NO ODORS WERE OBSERVED STEAM GENERATORS WERE OPERATIONAL. FACILITY IS IN COMPLIANCE AND VERY CLEAN. ALDERMAN'S OFFICE WAS NOTIFIED ABOUT DOE FINDINGS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP20429,Air Pollution Work Order,"4156 N MILWAUKEE AVE, CHICAGO, IL",Portage Park ,4156,,N,MILWAUKEE,AVE,14,03/04/2010,NU LIFE AUTO BODY SHOP              SPRAY PAINTING OUTSIDE OF BOOTH. RESPONDENT ALLOWED AND CAUSED SPRAY PAINTING VEHICLE OUTSIDE OF BOOTH CAUSE ATMOSPHERIC POLLUTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP6102,Air Pollution Work Order,"1559 N MILWAUKEE AVE, CHICAGO, IL",Wicker Park,1559,,N,MILWAUKEE,AVE,81,04/13/2010,BIN WINE CAFE                       SMOKE AND ODORS COMING FROM FACILITY. NO UNUSUAL ODOR OR VISIBLE EMISSIONS DETECTED EMPLOYEES INTERVIEWED HAD NO KNOWLEDGE OF REPORTED COMPLAINT. I WAS UNABLE TO CONTACT COMPLAINANT FOR SPECIFICS OR TO INFORM OF THIS RESPONSE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP21423,Air Pollution Work Order,"4263 N MILWAUKEE AVE, CHICAGO, IL",Portage Park ,4263,,N,MILWAUKEE,AVE,32,08/30/2010,LAPALAPITA RESTAURANT               FACILITY DOESN'T CLEAN FILTERS CAUSING STRONG BEEF ODORS IN THE AREA. NO EXCESSIVE EMISSIONS. INSTALLATION PERMIT FOR HVAC 2 X HOODS ARE OKAY (2001).,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP20125,Air Pollution Work Order,"4101 N MILWAUKEE AVE, CHICAGO, IL",Portage Park ,4101,,N,MILWAUKEE,AVE,81,10/26/2010,BURGER KING                         EXCESSIVE SMOKE AND ODORS. INVESTIGATION DETECTED NO VISIBLE SMOKE OR FOOD ODORS AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
DOECOMP35912,Air Pollution Work Order,"2049 N MOHAWK ST, CHICAGO, IL",Lincoln Park,2049,,N,MOHAWK,ST,135,12/03/2010,MOHAWK DEVELOPMENT CO.              CALLER STATES THAT WORKERS ARE CUTTING CONCRETE CAUSING DUST ALL OVER THE AREA NOT USING A WET SAW. RESPONDENT HAD IN ADEQUATE WETTING OR OTHER ABATEMENT MEASURES TO PREVENT THE OFF SITE DISPERSAL OF DUST FROM THE CONSTRUCTION SITE AT ABOVE LOCATION. RESPONDENT CUASED OR ALLOWED A NUISANCE IN RELATION TO WORK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012,,,
